Serial,Event,&quot;Province&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
53131,CONFLICT MAN WILD FAUNA ,TETE,08/04/2009,0,11,0
37079,DROUGHT,NAMPULA,2001/0/0,0,0,0
53132,CONFLICT MAN WILD FAUNA ,TETE,29/06/2009,0,17,0
36929,EPIDEMIC,NAMPULA,1998/0/0,0,4772,0
37078,STORM,NAMPULA,2000/0/0,0,0,0
37077,STRONG WIND,NAMPULA,1996/0/0,0,0,0
36930,EPIDEMIC,NAMPULA,1998/0/0,0,1198,0
53133,CONFLICT MAN WILD FAUNA ,TETE,23/02/2009,0,3,0
53307,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
37039,CONFLICT MAN WILD FAUNA ,NAMPULA,2001/0/0,0,0,0
53308,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
53134,CONFLICT MAN WILD FAUNA ,TETE,12/03/2009,0,1,0
53309,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
53135,CONFLICT MAN WILD FAUNA ,TETE,21/03/2008,0,8,0
36938,PLAGUE,NAMPULA,2003/0/0,0,148,0
53310,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
36934,EPIDEMIC,NAMPULA,2003/0/0,0,31,0
53311,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
36935,PLAGUE,NAMPULA,2002/4/0,0,0,0
36830,PLAGUE,NAMPULA,2004/0/0,0,0,0
53313,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
37069,FOREST FIRE,NAMPULA,2008/0/0,0,0,0
36831,PLAGUE,NAMPULA,2004/0/0,0,0,0
37068,FLOOD,NAMPULA,2007/0/0,0,0,0
53137,CONFLICT MAN WILD FAUNA ,TETE,03/01/2008,0,0,0
53317,FOREST FIRE,TETE,2007/0/0,0,0,0
37066,DROUGHT,NAMPULA,2007/0/0,0,0,0
36832,PLAGUE,NAMPULA,2004/0/0,0,0,0
36941,PLAGUE,NAMPULA,2007/0/0,0,0,0
53320,PLAGUE,TETE,2007/0/0,0,0,0
36833,PLAGUE,NAMPULA,2004/0/0,0,0,0
53139,CONFLICT MAN WILD FAUNA ,TETE,2004/12/0,0,0,0
36834,PLAGUE,NAMPULA,2004/0/0,0,0,0
53140,CONFLICT MAN WILD FAUNA ,TETE,2002/8/0,0,5,0
53141,CONFLICT MAN WILD FAUNA ,TETE,2002/3/0,0,0,0
53142,CONFLICT MAN WILD FAUNA ,TETE,2001/3/0,0,0,0
53324,EPIDEMIC,TETE,1991/0/0,0,700,0
36949,PLAGUE,NAMPULA,2009/5/0,0,0,0
53143,CONFLICT MAN WILD FAUNA ,TETE,08/01/2001,0,0,0
36951,EPIDEMIC,NAMPULA,2008/0/0,0,2715,0
36952,EPIDEMIC,NAMPULA,2009/10/0,0,3110,0
53144,CONFLICT MAN WILD FAUNA ,TETE,2004/3/0,0,0,0
36953,EPIDEMIC,NAMPULA,2008/0/0,0,164,0
36954,EPIDEMIC,NAMPULA,2009/10/0,0,298,0
53330,EPIDEMIC,TETE,2003/0/0,0,6119,0
36842,EPIDEMIC,NAMPULA,2003/0/0,0,9,0
36843,EPIDEMIC,NAMPULA,2003/0/0,0,660,0
36844,EPIDEMIC,NAMPULA,1999/0/0,0,1028,0
53147,PLAGUE,TETE,08/02/2003,0,0,0
53148,CONFLICT MAN WILD FAUNA ,TETE,09/11/2001,0,2,0
53150,CONFLICT MAN WILD FAUNA ,TETE,05/07/2005,0,0,0
36847,EPIDEMIC,NAMPULA,1999/0/0,0,7703,0
36853,FIRE,NAMPULA,08/08/2008,172,0,0
53149,PLAGUE,TETE,07/02/2001,0,0,0
36848,EPIDEMIC,NAMPULA,2000/0/0,0,6386,0
37050,FOREST FIRE,NAMPULA,1992/10/0,0,0,0
37043,PLAGUE,NAMPULA,1993/0/0,0,0,0
36849,EPIDEMIC,NAMPULA,2006/0/0,0,58398,0
36850,EPIDEMIC,NAMPULA,2007/0/0,0,21397,0
37044,CONFLICT MAN WILD FAUNA ,NAMPULA,1994/0/0,0,0,0
52694,PLAGUE,TETE,2003/10/0,0,0,0
36851,EPIDEMIC,NAMPULA,2005/0/0,0,49775,0
37045,FLASH FLOOD,NAMPULA,1995/1/0,0,0,0
52696,PLAGUE,TETE,2003/7/0,0,0,0
37048,CONFLICT MAN WILD FAUNA ,NAMPULA,1996/4/0,0,0,0
52699,PLAGUE,TETE,2002/10/0,0,0,0
37051,PLAGUE,NAMPULA,2007/0/0,0,0,0
53334,EPIDEMIC,TETE,2003/0/0,0,56191,0
37052,EPIDEMIC,NAMPULA,2001/0/0,0,800,0
37042,DROUGHT,NAMPULA,1992/0/0,0,0,0
37053,EPIDEMIC,NAMPULA,2001/0/0,0,150,0
37054,EPIDEMIC,NAMPULA,2001/0/0,0,350,0
37040,DROUGHT,NAMPULA,2004/0/0,0,0,0
37057,EPIDEMIC,NAMPULA,2006/0/0,0,800,0
36855,EPIDEMIC,NAMPULA,2002/0/0,0,2615,0
37059,PLAGUE,NAMPULA,2007/0/0,0,0,0
53344,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
36856,EPIDEMIC,NAMPULA,2003/0/0,0,2784,0
37060,EPIDEMIC,NAMPULA,2009/0/0,0,0,0
37062,PLAGUE,NAMPULA,05/04/2009,0,0,0
37065,CONFLICT MAN WILD FAUNA ,NAMPULA,2006/0/0,0,0,0
53350,EPIDEMIC,TETE,2004/0/0,0,369,0
36858,EPIDEMIC,NAMPULA,2006/0/0,0,21936,0
37064,CONFLICT MAN WILD FAUNA ,NAMPULA,2008/0/0,0,0,0
37065,CONFLICT MAN WILD FAUNA ,NAMPULA,2009/0/0,0,0,0
53356,EPIDEMIC,TETE,2001/0/0,0,1003,0
36859,EPIDEMIC,NAMPULA,2007/0/0,0,24970,0
53357,CONFLICT MAN WILD FAUNA ,TETE,05/08/2009,0,0,0
37070,EPIDEMIC,NAMPULA,2006/0/0,0,5964,0
53359,CONFLICT MAN WILD FAUNA ,TETE,28/07/2009,0,0,0
36860,EPIDEMIC,NAMPULA,2008/0/0,0,17158,0
53360,PLAGUE,TETE,2008/0/0,0,75,0
37071,EPIDEMIC,NAMPULA,2007/0/0,0,8841,0
52781,EPIDEMIC,TETE,31/12/1992,0,0,0
37072,EPIDEMIC,NAMPULA,2008/0/0,0,8329,0
52782,EPIDEMIC,TETE,15/11/1992,457,0,0
37073,PLAGUE,NAMPULA,2005/0/0,0,0,0
52801,PLAGUE,TETE,2008/5/0,0,0,0
36861,EPIDEMIC,NAMPULA,2000/0/0,0,5000,0
52783,EPIDEMIC,TETE,16/11/1992,790,0,0
52784,EPIDEMIC,TETE,14/12/1992,243,0,0
52802,CONFLICT MAN WILD FAUNA ,TETE,2008/5/0,0,0,0
36945,RAINS,NAMPULA,2008/0/0,0,0,0
36943,FOREST FIRE,NAMPULA,2008/0/0,0,0,0
52785,EPIDEMIC,TETE,15/11/1992,296,0,0
52803,CONFLICT MAN WILD FAUNA ,TETE,2008/5/0,0,0,0
37076,CONFLICT MAN WILD FAUNA ,NAMPULA,2004/0/0,0,0,0
36863,EPIDEMIC,NAMPULA,2006/0/0,0,3408,0
52804,CONFLICT MAN WILD FAUNA ,TETE,2008/5/0,0,0,0
36864,EPIDEMIC,NAMPULA,2007/0/0,0,2596,0
52787,PLAGUE,TETE,1998/3/0,0,0,0
52788,PLAGUE,TETE,1998/0/0,0,0,0
36940,FOREST FIRE,NAMPULA,2008/0/0,0,0,0
36865,EPIDEMIC,NAMPULA,2008/0/0,0,2058,0
52789,PLAGUE,TETE,1998/0/0,0,0,0
37075,CONFLICT MAN WILD FAUNA ,NAMPULA,2007/0/0,0,0,0
36868,EPIDEMIC,NAMPULA,2007/0/0,0,0,0
52791,EPIDEMIC,TETE,03/08/1995,0,0,0
36869,EPIDEMIC,NAMPULA,2009/0/0,0,0,0
37084,PLAGUE,NAMPULA,2003/0/0,0,0,0
37085,PLAGUE,NAMPULA,2009/0/0,0,0,0
52812,CONFLICT MAN WILD FAUNA ,TETE,2003/0/0,0,0,0
52795,EPIDEMIC,TETE,1997/10/0,95,0,0
36871,EPIDEMIC,NAMPULA,2006/0/0,0,0,0
52818,PLAGUE,TETE,2004/3/0,0,0,0
52796,PLAGUE,TETE,1998/0/0,0,0,0
37094,EPIDEMIC,NAMPULA,2009/0/0,539,0,0
36875,EPIDEMIC,NAMPULA,2004/0/0,0,20738,0
52800,CONFLICT MAN WILD FAUNA ,TETE,09/10/1995,0,0,0
36884,EPIDEMIC,NAMPULA,2003/0/0,0,0,0
36885,EPIDEMIC,NAMPULA,2000/0/0,0,1828,0
36886,EPIDEMIC,NAMPULA,2008/0/0,0,0,0
36887,EPIDEMIC,NAMPULA,2007/0/0,0,0,0
36888,CONFLICT MAN WILD FAUNA ,NAMPULA,2006/0/0,0,0,0
36890,PLAGUE,NAMPULA,2004/0/0,0,0,0
36897,PLAGUE,NAMPULA,2003/8/0,0,0,0
36955,EPIDEMIC,NAMPULA,2008/0/0,0,283,0
37038,RAINS,NAMPULA,2007/2/0,0,0,0
36956,EPIDEMIC,NAMPULA,2009/10/0,0,317,0
53331,EPIDEMIC,TETE,2004/0/0,0,7061,0
53335,EPIDEMIC,TETE,2003/0/0,0,2767,0
36925,RAINS,NAMPULA,2001/10/0,0,15000,0
53332,EPIDEMIC,TETE,2003/0/0,0,2767,0
36960,PLAGUE,NAMPULA,2008/0/0,0,0,0
53361,CONFLICT MAN WILD FAUNA ,TETE,2004/0/0,0,0,0
36922,RAINS,NAMPULA,2000/10/0,0,0,0
53362,CONFLICT MAN WILD FAUNA ,TETE,2005/0/0,0,0,0
52823,PLAGUE,TETE,2002/9/0,0,0,0
37036,FOREST FIRE,NAMPULA,2005/0/0,0,0,0
53365,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,5000,0
36965,STRONG WIND,NAMPULA,31/01/2007,0,0,0
36966,EPIDEMIC,NAMPULA,2009/0/0,0,1458,0
53368,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,3500,0
53370,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,2800,0
53371,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,3923,0
27805,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2004/3/0,0,0,0
27806,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2002/0/0,0,0,0
36971,PLAGUE,NAMPULA,2000/0/0,0,0,0
74100,EPIDEMIC,SOFALA,2006/0/0,0,15955,0
36973,RAINS,NAMPULA,2001/0/0,0,0,0
27807,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2002/0/0,0,0,0
36974,DROUGHT,NAMPULA,2001/0/0,0,0,0
27811,PLAGUE,CABO DELGADO,2003/0/0,0,0,0
27812,PLAGUE,CABO DELGADO,2004/6/0,0,0,0
27816,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2004/0/0,0,0,0
27818,PLAGUE,CABO DELGADO,2004/0/0,0,0,0
36982,PLAGUE,NAMPULA,2004/0/0,0,0,0
28007,EPIDEMIC,CABO DELGADO,2004/0/0,0,557,0
37028,FOREST FIRE,NAMPULA,2009/0/0,0,0,0
37029,DROUGHT,NAMPULA,2008/12/0,0,0,0
52849,EPIDEMIC,ZAMBEZIA,28/12/2005,0,0,0
52852,PLAGUE,TETE,1992/12/0,0,0,0
53259,TROP. DEPRESS.,INHAMBANE,1998/0/0,0,0,0
36992,EPIDEMIC,NAMPULA,2000/0/0,0,615,0
36993,CONFLICT MAN WILD FAUNA ,NAMPULA,06/12/1996,0,0,0
28019,EPIDEMIC,CABO DELGADO,2005/0/0,0,2621,0
52858,PLAGUE,TETE,1991/0/0,0,0,0
27822,PLAGUE,CABO DELGADO,2004/0/0,0,0,0
53267,EXPLOSION,SOFALA,2007/10/0,0,900,0
27823,PLAGUE,CABO DELGADO,2004/0/0,0,0,0
37020,FLASH FLOOD,NAMPULA,2000/0/0,0,0,0
28203,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2007/0/0,0,0,0
28025,EPIDEMIC,CABO DELGADO,2002/0/0,0,2337,0
28026,EPIDEMIC,CABO DELGADO,2003/0/0,0,2622,0
53275,CONFLICT MAN WILD FAUNA ,TETE,2001/0/0,0,0,0
52868,PLAGUE,TETE,01/05/2001,0,0,0
37019,FOREST FIRE,NAMPULA,2001/10/0,0,0,0
52873,PLAGUE,TETE,2001/2/0,0,0,0
37017,FOREST FIRE,NAMPULA,1995/8/0,0,0,0
52875,PLAGUE,TETE,2001/1/0,0,0,0
52878,PLAGUE,TETE,2003/0/0,0,0,0
37014,DROUGHT,NAMPULA,1991/0/0,0,0,0
28209,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2007/0/0,0,0,0
28030,PLAGUE,CABO DELGADO,2008/0/0,0,38,0
28210,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2007/0/0,0,0,0
28031,EPIDEMIC,CABO DELGADO,2003/0/0,0,794,0
52874,OTHER,TETE,2001/9/0,0,0,0
52881,EPIDEMIC,TETE,2003/1/0,0,6024,0
27834,PLAGUE,CABO DELGADO,2008/3/0,0,0,0
28032,EPIDEMIC,CABO DELGADO,2003/0/0,0,236,0
27837,PLAGUE,CABO DELGADO,2008/6/0,0,0,0
53289,EPIDEMIC,TETE,2007/0/0,0,6212,0
28033,EPIDEMIC,CABO DELGADO,2004/0/0,0,1466,0
53290,EPIDEMIC,TETE,2007/0/0,0,2085,0
27838,PLAGUE,CABO DELGADO,2008/6/0,0,0,0
37007,STORM,NAMPULA,2001/0/0,0,0,0
28401,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52889,PLAGUE,TETE,2006/0/0,0,0,0
28402,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
45159,PLAGUE,ZAMBEZIA,2008/1/0,0,0,0
52890,PLAGUE,TETE,2008/2/0,0,0,0
28404,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
37001,DROUGHT,NAMPULA,2004/0/0,0,0,0
52892,EPIDEMIC,TETE,2008/3/0,0,0,0
28220,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2008/0/0,0,0,0
28039,PLAGUE,CABO DELGADO,2005/0/0,0,0,0
45162,PLAGUE,ZAMBEZIA,1996/3/0,0,0,0
52894,PLAGUE,TETE,2008/5/0,0,0,0
28406,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
52897,PLAGUE,TETE,2005/0/0,0,0,0
36698,DROUGHT,NAMPULA,1994/0/0,0,0,0
36700,DROUGHT,NAMPULA,1991/0/0,0,0,0
36695,FOREST FIRE,NAMPULA,1995/10/0,0,0,0
36697,DROUGHT,NAMPULA,1995/0/0,0,0,0
36696,FOREST FIRE,NAMPULA,1998/9/0,0,0,0
45167,PLAGUE,ZAMBEZIA,2006/4/0,0,0,0
27846,EPIDEMIC,CABO DELGADO,2008/0/0,0,552,0
36552,FOREST FIRE,NAMPULA,2004/9/0,0,0,0
52900,CONFLICT MAN WILD FAUNA ,TETE,2005/0/0,0,0,0
36694,FOREST FIRE,NAMPULA,1998/0/0,0,0,0
27851,EPIDEMIC,CABO DELGADO,2009/0/0,0,4096,0
74526,EPIDEMIC,TETE,2007/0/0,0,842,0
36692,RAINS,NAMPULA,1998/0/0,0,0,0
36690,RAINS,NAMPULA,05/02/2008,0,0,0
36691,DROUGHT,NAMPULA,08/03/2006,1000,39240,0
45170,PLAGUE,ZAMBEZIA,2006/0/0,0,0,0
28410,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
45169,PLAGUE,ZAMBEZIA,2006/0/0,0,0,0
36688,FIRE,NAMPULA,15/10/2008,0,0,0
28412,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
36549,FOREST FIRE,NAMPULA,2006/9/0,0,0,0
27854,EPIDEMIC,CABO DELGADO,2009/0/0,0,719,0
36685,FOREST FIRE,NAMPULA,2009/0/0,0,0,0
27855,EPIDEMIC,CABO DELGADO,2009/0/0,0,1401,0
27856,EPIDEMIC,CABO DELGADO,2004/0/0,0,2447,0
27858,EPIDEMIC,CABO DELGADO,2004/0/0,0,923,0
27859,EPIDEMIC,CABO DELGADO,2004/0/0,0,804,0
36683,DROUGHT,NAMPULA,2004/0/0,0,0,0
36548,FIRE,NAMPULA,09/10/2008,0,0,0
36682,DROUGHT,NAMPULA,2004/0/0,0,0,0
45175,PLAGUE,ZAMBEZIA,1999/0/0,0,0,0
36547,RAINS,NAMPULA,27/01/2007,0,0,0
27862,EPIDEMIC,CABO DELGADO,2004/0/0,0,2305,0
36681,DROUGHT,NAMPULA,2004/0/0,0,0,0
27863,EPIDEMIC,CABO DELGADO,2004/0/0,0,919,0
36680,DROUGHT,NAMPULA,2004/0/0,0,0,0
27864,PLAGUE,CABO DELGADO,2004/0/0,0,0,0
27865,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2006/0/0,0,0,0
53152,PLAGUE,TETE,05/06/2003,0,0,0
53154,PLAGUE,TETE,08/04/1999,0,0,0
27866,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2000/0/0,0,0,0
28045,EPIDEMIC,CABO DELGADO,02/04/2004,0,82,0
27868,PLAGUE,CABO DELGADO,1998/0/0,0,0,0
53161,CONFLICT MAN WILD FAUNA ,TETE,19/08/2009,0,0,0
53163,PLAGUE,TETE,06/03/2008,0,0,0
53164,CONFLICT MAN WILD FAUNA ,TETE,20/04/2009,0,0,0
53165,CONFLICT MAN WILD FAUNA ,TETE,20/04/2009,0,0,0
27867,PLAGUE,CABO DELGADO,1996/4/0,0,0,0
36675,FLASH FLOOD,NAMPULA,1997/0/0,0,7279,0
27873,EPIDEMIC,CABO DELGADO,2004/0/0,2447,0,0
53167,EPIDEMIC,TETE,2007/0/0,0,22853,0
53168,EPIDEMIC,TETE,2008/0/0,0,16949,0
27874,EPIDEMIC,CABO DELGADO,2004/0/0,923,0,0
36672,FLASH FLOOD,NAMPULA,2001/0/0,0,0,0
53170,EPIDEMIC,TETE,2008/0/0,0,1829,0
53171,EPIDEMIC,TETE,2007/0/0,0,659,0
53172,EPIDEMIC,TETE,2008/0/0,0,690,0
53173,EPIDEMIC,TETE,2009/0/0,0,207,0
53175,EPIDEMIC,TETE,2006/0/0,0,26681,0
53176,EPIDEMIC,TETE,2006/0/0,0,5261,0
53177,EPIDEMIC,TETE,2006/0/0,0,1640,0
53178,EPIDEMIC,TETE,2007/0/0,0,55340,0
27879,EPIDEMIC,CABO DELGADO,2004/0/0,2305,0,0
53179,EPIDEMIC,TETE,2007/0/0,0,5083,0
27880,EPIDEMIC,CABO DELGADO,2004/0/0,919,0,0
36815,CYCLONE,NAMPULA,07/03/2008,0,0,0
53180,EPIDEMIC,TETE,2007/0/0,0,2014,0
53181,EPIDEMIC,TETE,2008/0/0,0,63118,0
74392,EPIDEMIC,SOFALA,2007/0/0,0,2553,0
36809,CYCLONE,NAMPULA,07/03/2008,0,200820,0
53182,EPIDEMIC,TETE,2008/0/0,0,7725,0
53183,EPIDEMIC,TETE,2008/0/0,0,2501,0
27883,EPIDEMIC,CABO DELGADO,2008/0/0,3976,0,0
53184,EPIDEMIC,TETE,2008/0/0,0,283,0
74400,EPIDEMIC,SOFALA,2006/0/0,0,346,0
36918,DROUGHT,NAMPULA,1999/0/0,0,0,0
36917,FOREST FIRE,NAMPULA,2007/0/0,0,0,0
53187,EPIDEMIC,TETE,2008/0/0,0,16535,0
53188,EPIDEMIC,TETE,2007/0/0,0,16491,0
28054,PLAGUE,CABO DELGADO,2008/0/0,0,0,0
53190,EPIDEMIC,TETE,2007/0/0,0,1900,0
53191,EPIDEMIC,TETE,2008/0/0,0,283,0
53192,EPIDEMIC,TETE,2007/0/0,0,349,0
74152,PLAGUE,SOFALA,22/02/2002,0,0,0
36661,DROUGHT,NAMPULA,1986/0/0,0,0,0
53195,EPIDEMIC,TETE,2008/0/0,0,2,0
36911,DROUGHT,NAMPULA,2009/0/0,0,35643,0
53196,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,4000,0
36656,RAINS,NAMPULA,2002/0/0,0,5000,0
53197,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,5000,0
53198,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,7500,0
53199,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,4500,0
36655,RAINS,NAMPULA,2002/0/0,0,0,0
53200,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,18300,0
74534,FLASH FLOOD,MANICA,2007/0/0,0,0,0
45909,PLAGUE,ZAMBEZIA,28/03/2006,0,0,0
36907,FLOOD,NAMPULA,2009/0/0,0,256,0
28080,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
45913,EPIDEMIC,ZAMBEZIA,21/02/2009,0,369,0
28083,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
74199,EPIDEMIC,SOFALA,2005/0/0,0,688,0
28085,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
74200,EPIDEMIC,SOFALA,2006/0/0,0,1555,0
36903,FOREST FIRE,NAMPULA,2003/0/0,0,0,0
28088,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
28089,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
36902,FOREST FIRE,NAMPULA,2004/0/0,0,0,0
45928,PLAGUE,ZAMBEZIA,2008/0/0,0,0,0
28098,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
28100,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2005/0/0,0,0,0
74606,EPIDEMIC,SOFALA,30/03/2005,0,122,0
74607,EPIDEMIC,SOFALA,30/03/2005,0,131,0
74608,EPIDEMIC,SOFALA,31/01/2005,0,4,0
28041,EPIDEMIC,CABO DELGADO,2002/0/0,0,340,0
74610,EPIDEMIC,SOFALA,31/10/2004,0,116,0
36647,DROUGHT,NAMPULA,2005/10/0,0,3174,0
74611,EPIDEMIC,SOFALA,31/10/2004,0,211,0
36644,FIRE,NAMPULA,04/12/2007,0,0,0
27886,PLAGUE,CABO DELGADO,2007/0/0,0,0,0
45413,EPIDEMIC,ZAMBEZIA,08/10/2009,0,0,0
74434,EPIDEMIC,SOFALA,17/03/2008,10,0,0
74435,EPIDEMIC,TETE,15/02/2008,41,0,0
45415,EPIDEMIC,ZAMBEZIA,2003/0/0,0,106,0
74436,EPIDEMIC,MAPUTO,15/02/2008,111,0,0
27892,PLAGUE,CABO DELGADO,2008/0/0,0,0,0
45414,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,2008/0/0,0,0,0
74622,EPIDEMIC,SOFALA,30/06/2004,0,256,0
27896,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2009/0/0,0,0,0
27897,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2009/0/0,0,0,0
45419,EPIDEMIC,ZAMBEZIA,2002/0/0,0,12652,0
27899,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2009/0/0,0,0,0
74628,EPIDEMIC,SOFALA,2004/4/31,0,807,0
27900,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2008/0/0,0,0,0
45319,EPIDEMIC,ZAMBEZIA,2003/1/0,2855,0,0
45321,EPIDEMIC,ZAMBEZIA,2004/0/0,3180,0,0
74630,EPIDEMIC,SOFALA,31/05/2001,0,58,0
45322,EPIDEMIC,ZAMBEZIA,2005/0/0,2990,0,0
45323,EPIDEMIC,ZAMBEZIA,2006/0/0,3754,0,0
17301,CONFLICT MAN WILD FAUNA ,NIASSA,2007/0/0,0,0,0
36786,RAINS,NAMPULA,24/02/2002,0,0,0
45325,EPIDEMIC,ZAMBEZIA,2008/0/0,8935,0,0
28231,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2009/0/0,0,0,0
45324,EPIDEMIC,ZAMBEZIA,2007/0/0,5471,0,0
28232,CONFLICT MAN WILD FAUNA ,CABO DELGADO,1999/0/0,0,0,0
45427,EPIDEMIC,ZAMBEZIA,2004/0/0,0,94613,0
45428,EPIDEMIC,ZAMBEZIA,2003/0/0,0,11584,0
36780,FOREST FIRE,NAMPULA,2009/0/0,0,0,0
28233,PLAGUE,CABO DELGADO,1993/0/0,0,500,0
36778,FOREST FIRE,NAMPULA,22/08/2009,0,0,0
28234,PLAGUE,CABO DELGADO,1993/0/0,0,10000,0
28235,PLAGUE,CABO DELGADO,1993/0/0,0,5150,0
28236,PLAGUE,CABO DELGADO,1993/0/0,0,4500,0
28120,FLOOD,CABO DELGADO,2007/0/0,0,7315,0
28237,PLAGUE,CABO DELGADO,1993/0/0,0,5000,0
28238,PLAGUE,CABO DELGADO,1993/0/0,0,13,0
36233,STORM,CABO DELGADO,24/12/2007,0,20,0
45433,EPIDEMIC,ZAMBEZIA,2002/0/0,0,60782,0
45436,EPIDEMIC,ZAMBEZIA,2002/0/0,0,812,0
28239,PLAGUE,CABO DELGADO,1993/0/0,0,4000,0
74645,EPIDEMIC,SOFALA,2000/4/31,0,113,0
45339,PLAGUE,ZAMBEZIA,2008/0/0,0,0,0
17316,CONFLICT MAN WILD FAUNA ,NIASSA,2006/1/0,0,0,0
17317,PLAGUE,NIASSA,2006/1/0,0,83,0
36756,FLASH FLOOD,NAMPULA,2003/0/0,0,0,0
45447,EPIDEMIC,ZAMBEZIA,2001/0/0,0,317,0
17319,PLAGUE,NIASSA,2005/0/0,0,0,0
45448,EPIDEMIC,ZAMBEZIA,2001/0/0,0,601,0
17320,CONFLICT MAN WILD FAUNA ,NIASSA,03/12/2003,0,0,0
45449,OTHER,ZAMBEZIA,2001/0/0,0,68,0
74467,EPIDEMIC,SOFALA,1998/0/0,0,0,0
36751,RAINS,NAMPULA,2002/1/0,0,0,0
74469,EPIDEMIC,SOFALA,1997/0/0,41,0,0
45176,PLAGUE,ZAMBEZIA,1999/0/0,0,0,0
36629,CYCLONE,NAMPULA,08/03/2008,0,1475,0
74483,EPIDEMIC,SOFALA,1999/0/0,0,0,0
74486,EPIDEMIC,SOFALA,2006/0/0,5468,0,0
36748,FOREST FIRE,NAMPULA,2005/11/0,0,0,0
74489,CONFLICT MAN WILD FAUNA ,SOFALA,2008/0/1,0,0,0
74490,CONFLICT MAN WILD FAUNA ,SOFALA,17/03/2004,0,0,0
36746,FIRE,NAMPULA,2002/0/0,0,0,0
17331,CONFLICT MAN WILD FAUNA ,NIASSA,2006/0/0,0,0,0
45179,PLAGUE,ZAMBEZIA,2008/1/0,0,0,0
45180,PLAGUE,ZAMBEZIA,2008/1/0,0,0,0
36744,FIRE,NAMPULA,28/11/1999,0,0,0
27901,CONFLICT MAN WILD FAUNA ,CABO DELGADO,18/09/2009,19505,0,0
45182,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,2006/0/0,0,0,0
28283,PLAGUE,CABO DELGADO,2004/0/0,0,0,0
45183,EPIDEMIC,ZAMBEZIA,2006/0/0,0,12,0
45471,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,09/02/2008,0,0,0
28286,CONFLICT MAN WILD FAUNA ,CABO DELGADO,16/03/2004,0,0,0
36739,PLAGUE,NAMPULA,2008/0/0,15,15,0
45475,EPIDEMIC,ZAMBEZIA,2008/0/0,0,799,0
28293,PLAGUE,CABO DELGADO,2006/0/0,0,0,0
101027,DROUGHT,GAZA,22/09/1986,0,0,0
74290,EPIDEMIC,SOFALA,2006/0/0,0,3063,0
27902,CONFLICT MAN WILD FAUNA ,CABO DELGADO,09/05/2009,0,0,0
