id,Country,Year,Type of event,Sum of Total affected,Sum of Total Damage
Indonesia,2003,Flood,2003-0593-IDN,25000,0
Indonesia,2003,Flood,2003-0776-IDN,350000,0
Indonesia,2004,Earthquake,2004-0001-IDN,30040,12000
Indonesia,2004,Earthquake,2004-0040-IDN,14072,1000
Indonesia,2004,Earthquake,2004-0088-IDN,507,0
Indonesia,2004,Earthquake,2004-0562-IDN,83381,0
Indonesia,2004,Earthquake,2004-0607-IDN,12833,55000
Indonesia,2004,Earthquake,2004-0659-IDN,532898,4451600
Indonesia,2004,Flood,2004-0098-IDN,13000,60000
Indonesia,2004,Storm,2004-0062-IDN,2400,0
Indonesia,2004,Storm,2004-0144-IDN,1315,0
Indonesia,2005,Earthquake,2005-0031-IDN,684,0
Indonesia,2005,Earthquake,2005-0160-IDN,105313,0
Indonesia,2005,Flood,2005-0223-IDN,768,0
Indonesia,2005,Flood,2005-0589-IDN,12211,0
Indonesia,2005,Flood,2005-0718-IDN,7811,0
Indonesia,2006,Earthquake,2006-0231-IDN,1202,0
Indonesia,2006,Earthquake,2006-0279-IDN,3177923,3100000
Indonesia,2006,Earthquake,2006-0372-IDN,35543,55000
Indonesia,2006,Earthquake,2006-0678-IDN,1200,0
Indonesia,2006,Earthquake,2006-0705-IDN,114,0
Indonesia,2006,Flood,2006-0074-IDN,10000,27100
Indonesia,2006,Flood,2006-0099-IDN,17539,25000
Indonesia,2006,Flood,2006-0192-IDN,402,0
Indonesia,2006,Flood,2006-0311-IDN,29231,55200
Indonesia,2006,Flood,2006-0328-IDN,0,0
Indonesia,2006,Flood,2006-0332-IDN,18250,0
Indonesia,2006,Flood,2006-0343-IDN,5000,0
Indonesia,2006,Flood,2006-0680-IDN,618486,0
Indonesia,2007,Earthquake,2007-0087-IDN,137660,200000
Indonesia,2007,Earthquake,2007-0440-IDN,459567,500000
Indonesia,2007,Earthquake,2007-0485-IDN,469,0
Indonesia,2007,Earthquake,2007-0565-IDN,21800,0
Indonesia,2007,Flood,2007-0050-IDN,217087,971000
Indonesia,2007,Flood,2007-0086-IDN,11556,0
Indonesia,2007,Flood,2007-0175-IDN,60000,0
Indonesia,2007,Flood,2007-0283-IDN,5000,0
Indonesia,2007,Flood,2007-0309-IDN,2000,0
Indonesia,2007,Flood,2007-0312-IDN,3389,0
Indonesia,2007,Flood,2007-0447-IDN,1000,0
Indonesia,2007,Flood,2007-0610-IDN,269515,0
Indonesia,2008,Earthquake,2008-0403-IDN,625,0
Indonesia,2008,Earthquake,2008-0536-IDN,10077,0
Indonesia,2008,Flood,2008-0013-IDN,1000,0
Indonesia,2008,Flood,2008-0042-IDN,89761,0
Indonesia,2008,Flood,2008-0052-IDN,40000,653
Indonesia,2008,Flood,2008-0067-IDN,7000,0
Indonesia,2008,Flood,2008-0092-IDN,3500,0
Indonesia,2008,Flood,2008-0108-IDN,12000,0
Indonesia,2008,Flood,2008-0128-IDN,60000,0
Indonesia,2008,Flood,2008-0176-IDN,34514,0
Indonesia,2008,Flood,2008-0383-IDN,118000,1080
Indonesia,2008,Flood,2008-0526-IDN,84420,0
Indonesia,2008,Flood,2008-0618-IDN,11000,0
Indonesia,2008,Flood,2008-0635-IDN,15000,0
Indonesia,2009,Earthquake,2009-0001-IDN,4250,10000
Indonesia,2009,Earthquake,2009-0112-IDN,3049,9000
Indonesia,2009,Earthquake,2009-0354-IDN,339792,160000
Indonesia,2009,Earthquake,2009-0421-IDN,2501798,2200000
Indonesia,2009,Earthquake,2009-0479-IDN,1510,2430
Indonesia,2009,Flood,2009-0063-IDN,12000,0
Indonesia,2009,Flood,2009-0121-IDN,1600,0
Indonesia,2009,Flood,2009-0352-IDN,10000,0
Indonesia,2009,Flood,2009-0436-IDN,2500,0
Indonesia,2009,Flood,2009-0540-IDN,704,0
Indonesia,2010,Earthquake,2010-0238-IDN,4600,0
Indonesia,2010,Earthquake,2010-0563-IDN,11864,0
Indonesia,2010,Flood,2010-0026-IDN,28500,0
Indonesia,2010,Flood,2010-0034-IDN,355,0
Indonesia,2010,Flood,2010-0075-IDN,100,0
Indonesia,2010,Flood,2010-0301-IDN,15007,0
Indonesia,2010,Flood,2010-0512-IDN,12428,78000
Indonesia,2010,Flood,2010-0576-IDN,200,0
Indonesia,2010,Flood,2010-0684-IDN,0,0
Indonesia,2011,Earthquake,2011-0082-IDN,95,0
Indonesia,2011,Earthquake,2011-0389-IDN,0,5850
Indonesia,2011,Flood,2011-0023-IDN,12000,0
Indonesia,2011,Flood,2011-0088-IDN,750,0
Indonesia,2011,Flood,2011-0094-IDN,1060,0
Indonesia,2011,Flood,2011-0575-IDN,3000,0
Indonesia,2011,Flood,2011-0603-IDN,54,0
Indonesia,2011,Flood,2011-0645-IDN,3000,0
Indonesia,2012,Earthquake,2012-0097-IDN,107,0
Indonesia,2012,Earthquake,2012-0398-IDN,7883,0
Indonesia,2012,Flood,2012-0266-IDN,625,0
Indonesia,2012,Flood,2012-0378-IDN,1150,0
Indonesia,2012,Flood,2012-0426-IDN,15210,0
Indonesia,2012,Flood,2012-0432-IDN,1045,0
Indonesia,2012,Flood,2012-0539-IDN,10500,0
Indonesia,2012,Flood,2012-0575-IDN,1020,0
Indonesia,2012,Flood,2012-0582-IDN,3770,0
Indonesia,2012,Storm,2012-0558-IDN,10060,1000
Indonesia,2012,Storm,2012-0561-IDN,490,0
Indonesia,2013,Earthquake,2013-0020-IDN,515,0
Indonesia,2013,Earthquake,2013-0235-IDN,55935,130000
Indonesia,2013,Earthquake,2013-0436-IDN,2738,0
Indonesia,2013,Flood,2013-0007-IDN,248846,3000000
Indonesia,2013,Flood,2013-0034-IDN,1000,0
Indonesia,2013,Flood,2013-0063-IDN,58040,2000
Indonesia,2013,Flood,2013-0126-IDN,115000,0
Indonesia,2013,Flood,2013-0267-IDN,8140,0
Indonesia,2013,Flood,2013-0364-IDN,23640,0
Indonesia,2013,Flood,2013-0428-IDN,16000,0
Indonesia,2013,Flood,2013-0541-IDN,22500,2000
Indonesia,2013,Flood,2013-0553-IDN,84250,2000
Indonesia,2013,Flood,2013-0560-IDN,13860,0
Indonesia,2014,Flood,2014-0018-IDN,128182,153000
Indonesia,2014,Flood,2014-0038-IDN,260350,173000
Indonesia,2014,Flood,2014-0056-IDN,20000,600000
Indonesia,2014,Flood,2014-0057-IDN,4000,2000
Indonesia,2014,Flood,2014-0081-IDN,275,0
Indonesia,2014,Flood,2014-0473-IDN,10420,0
Indonesia,2015,Drought,2015-9411-IDN,0,0
Indonesia,2015,Earthquake,2015-0415-IDN,12247,0
Indonesia,2015,Flood,2015-0036-IDN,8259,0
Indonesia,2015,Flood,2015-0056-IDN,300,0
Indonesia,2015,Flood,2015-0076-IDN,25000,0
Indonesia,2015,Flood,2015-0077-IDN,0,235000
Indonesia,2015,Flood,2015-0129-IDN,8000,0
Indonesia,2015,Flood,2015-0412-IDN,25750,0
Indonesia,2016,Earthquake,2016-0019-IDN,368,0
Indonesia,2016,Earthquake,2016-0458-IDN,3410,0
Indonesia,2016,Earthquake,2016-0475-IDN,86018,100000
Indonesia,2016,Flood,2016-0040-IDN,80313,2000
Indonesia,2016,Flood,2016-0057-IDN,30000,0
Indonesia,2016,Flood,2016-0092-IDN,12500,0
Indonesia,2016,Flood,2016-0094-IDN,24000,0
Indonesia,2016,Flood,2016-0306-IDN,1354,0
Indonesia,2016,Flood,2016-0345-IDN,8920,22000
Indonesia,2016,Flood,2016-0425-IDN,4500,0
Indonesia,2016,Flood,2016-0479-IDN,19669,0
Indonesia,2016,Flood,2016-0525-IDN,105000,10000
Indonesia,2016,Flood,2016-0527-IDN,105753,74000
Indonesia,2017,Earthquake,2017-0530-IDN,8895,0
Indonesia,2017,Flood,2017-0059-IDN,400,0
Indonesia,2017,Flood,2017-0111-IDN,17410,19000
Indonesia,2017,Flood,2017-0147-IDN,359,0
Indonesia,2017,Flood,2017-0177-IDN,282420,0
Indonesia,2017,Flood,2017-0206-IDN,25011,2000
Indonesia,2017,Flood,2017-0494-IDN,12000,0
Indonesia,2017,Flood,2017-0576-IDN,2280,0
Indonesia,2017,Storm,2017-0515-IDN,2035,0
Indonesia,2018,Earthquake,2018-0031-IDN,13811,80000
Indonesia,2018,Earthquake,2018-0254-IDN,102852,29000
Indonesia,2018,Earthquake,2018-0257-IDN,516927,790000
Indonesia,2018,Earthquake,2018-0302-IDN,779,5000
Indonesia,2018,Earthquake,2018-0352-IDN,2000000,1450000
Indonesia,2018,Flood,2018-0121-IDN,12001,0
Indonesia,2018,Flood,2018-0166-IDN,3000,0
Indonesia,2018,Flood,2018-0425-IDN,20000,0
Indonesia,2018,Flood,2018-0471-IDN,3000,0
Indonesia,2018,Flood,2018-0472-IDN,5463,0
Indonesia,2018,Flood,2018-0483-IDN,100000,0
Indonesia,2019,Earthquake,2019-0085-IDN,1763,0
Indonesia,2019,Earthquake,2019-0109-IDN,1295,0
Indonesia,2019,Earthquake,2019-0334-IDN,11804,0
Indonesia,2019,Earthquake,2019-0377-IDN,2104,0
Indonesia,2019,Earthquake,2019-0451-IDN,247418,0
Indonesia,2019,Flood,2019-0022-IDN,2650,0
Indonesia,2019,Flood,2019-0107-IDN,168397,0
Indonesia,2019,Flood,2019-0111-IDN,59540,103000
Indonesia,2019,Flood,2019-0167-IDN,2258,0
Indonesia,2019,Flood,2019-0168-IDN,13002,15000
Indonesia,2019,Flood,2019-0210-IDN,52000,0
Indonesia,2019,Flood,2019-0281-IDN,55495,0
Indonesia,2019,Flood,2019-0523-IDN,9435,0
Indonesia,2019,Flood,2019-0620-IDN,5000,0
Indonesia,2019,Flood,2019-0632-IDN,501110,1200000
Indonesia,2019,Flood,2019-0657-IDN,60000,0
Indonesia,2020,Earthquake,2020-0225-IDN,1560,0
Indonesia,2020,Flood,2020-0014-IDN,7213,0
Indonesia,2020,Flood,2020-0018-IDN,0,0
Indonesia,2020,Flood,2020-0033-IDN,75000,0
Indonesia,2020,Flood,2020-0036-IDN,2122,0
Indonesia,2020,Flood,2020-0052-IDN,10905,0
Indonesia,2020,Flood,2020-0059-IDN,115000,10000
Indonesia,2020,Flood,2020-0068-IDN,112000,0
Indonesia,2020,Flood,2020-0086-IDN,40000,7200
Indonesia,2020,Flood,2020-0115-IDN,84609,0
Indonesia,2020,Flood,2020-0121-IDN,56488,0
Indonesia,2020,Flood,2020-0134-IDN,100,0
Indonesia,2020,Flood,2020-0144-IDN,25000,0
Indonesia,2020,Flood,2020-0151-IDN,110000,0
Indonesia,2020,Flood,2020-0161-IDN,2000,0
Indonesia,2020,Flood,2020-0185-IDN,3805,0
Indonesia,2020,Flood,2020-0224-IDN,1835,0
Indonesia,2020,Flood,2020-0245-IDN,41837,0
Indonesia,2020,Flood,2020-0250-IDN,12003,2100
Indonesia,2020,Flood,2020-0265-IDN,10000,0
Indonesia,2020,Flood,2020-0310-IDN,23461,0
Indonesia,2020,Flood,2020-0325-IDN,14534,10000
Indonesia,2020,Flood,2020-0486-IDN,10000,0
Indonesia,2020,Flood,2020-0532-IDN,110000,0
Indonesia,2020,Flood,2020-0544-IDN,1852,0
Indonesia,2020,Flood,2020-0551-IDN,18200,0
Indonesia,2021,Earthquake,2021-0003-IDN,100653,58700
Indonesia,2021,Earthquake,2021-0200-IDN,5979,0
Indonesia,2021,Earthquake,2021-0323-IDN,750,0
Indonesia,2021,Earthquake,2021-0720-IDN,4532,0
Indonesia,2021,Earthquake,2021-0801-IDN,1737,0
Indonesia,2021,Flood,2021-0005-IDN,126025,0
Indonesia,2021,Flood,2021-0023-IDN,10000,0
Indonesia,2021,Flood,2021-0062-IDN,25400,0
Indonesia,2021,Flood,2021-0088-IDN,228650,50000
Indonesia,2021,Flood,2021-0104-IDN,90590,0
Indonesia,2021,Flood,2021-0165-IDN,1974,0
Indonesia,2021,Flood,2021-0185-IDN,75506,0
Indonesia,2021,Flood,2021-0302-IDN,59800,0
Indonesia,2021,Flood,2021-0379-IDN,6408,0
Indonesia,2021,Flood,2021-0530-IDN,62900,0
Indonesia,2021,Flood,2021-0584-IDN,11839,0
Indonesia,2021,Flood,2021-0653-IDN,79095,0
Indonesia,2021,Flood,2021-0695-IDN,2226,0
Indonesia,2021,Flood,2021-0719-IDN,1275,0
Indonesia,2021,Flood,2021-0768-IDN,11028,0
Indonesia,2021,Flood,2021-0788-IDN,78738,0
Indonesia,2021,Flood,2021-0823-IDN,43000,0
Indonesia,2021,Flood,2021-0835-IDN,27500,0
Indonesia,2021,Storm,2021-0173-IDN,509625,800000
Indonesia,2022,Earthquake,2022-0012-IDN,302,0
Indonesia,2022,Earthquake,2022-0042-IDN,15390,23000
Indonesia,2022,Earthquake,2022-0115-IDN,24903,39000
Indonesia,2022,Earthquake,2022-0595-IDN,6003,0
Indonesia,2022,Earthquake,2022-0755-IDN,2204645,0
Indonesia,2022,Flood,2022-0011-IDN,6500,0
Indonesia,2022,Flood,2022-0087-IDN,14700,12000
Indonesia,2022,Flood,2022-0120-IDN,31800,62000
Indonesia,2022,Flood,2022-0136-IDN,16003,0
Indonesia,2022,Flood,2022-0324-IDN,17201,0
Indonesia,2022,Flood,2022-0418-IDN,3126,0
Indonesia,2022,Flood,2022-0642-IDN,40002,0
Indonesia,2022,Flood,2022-0694-IDN,203,0
Indonesia,2022,Flood,2022-0732-IDN,4580,0
Indonesia,2022,Flood,2022-0736-IDN,7000,0
Indonesia,2022,Flood,2022-0782-IDN,12500,0
Indonesia,2022,Flood,2022-0845-IDN,196745,0
Indonesia,2022,Flood,2022-0847-IDN,3210,0
Indonesia,2023,Drought,2023-9494-IDN,18750000,0
Indonesia,2023,Earthquake,2023-0006-IDN,4421,0
Indonesia,2023,Earthquake,2023-0073-IDN,2136,0
Indonesia,2023,Earthquake,2023-0378-IDN,1120,0
Indonesia,2023,Flood,2023-0041-IDN,100000,0
Indonesia,2023,Flood,2023-0044-IDN,16700,0
Indonesia,2023,Flood,2023-0437-IDN,517,0
Indonesia,2023,Flood,2023-0601-IDN,14500,0
Indonesia,2023,Flood,2023-0803-IDN,17750,0
Indonesia,2023,Storm,2023-0127-IDN,653,0
Indonesia,2023,Storm,2023-0366-IDN,337,0
Indonesia,2024,Earthquake,2024-0154-IDN,144522,40000
Indonesia,2024,Earthquake,2024-0262-IDN,2812,0
Indonesia,2024,Earthquake,2024-0688-IDN,2875,30000
Indonesia,2024,Flood,2024-0101-IDN,25502,0
Indonesia,2024,Flood,2024-0204-IDN,3132,0
Indonesia,2024,Flood,2024-0249-IDN,51812,0
Indonesia,2024,Flood,2024-0289-IDN,3337,0
Indonesia,2024,Flood,2024-0327-IDN,15400,0
Indonesia,2024,Flood,2024-0644-IDN,615,0
Indonesia,2024,Flood,2024-0865-IDN,1000,0
Indonesia,2024,Flood,2024-0898-IDN,10160,0
Iran (Islamic Republic of),2001,Earthquake,2001-0750-IRN,1000,0
Iran (Islamic Republic of),2001,Flood,2001-0180-IRN,1300,0
Iran (Islamic Republic of),2001,Flood,2001-0375-IRN,1034,25000
Iran (Islamic Republic of),2001,Flood,2001-0453-IRN,1200200,78800
Iran (Islamic Republic of),2001,Flood,2001-0545-IRN,3000,0
Iran (Islamic Republic of),2002,Earthquake,2002-0107-IRN,780,0
Iran (Islamic Republic of),2002,Earthquake,2002-0246-IRN,20056,0
Iran (Islamic Republic of),2002,Earthquake,2002-0378-IRN,111300,300000
Iran (Islamic Republic of),2002,Earthquake,2002-0804-IRN,15015,0
Iran (Islamic Republic of),2002,Earthquake,2002-0821-IRN,5,0
Iran (Islamic Republic of),2002,Flood,2002-0020-IRN,4500,59060
Iran (Islamic Republic of),2002,Flood,2002-0218-IRN,0,0
Iran (Islamic Republic of),2002,Flood,2002-0500-IRN,200000,4000
Iran (Islamic Republic of),2003,Earthquake,2003-0068-IRN,10080,0
Iran (Islamic Republic of),2003,Earthquake,2003-0322-IRN,1091,0
Iran (Islamic Republic of),2003,Earthquake,2003-0438-IRN,17525,21666
Iran (Islamic Republic of),2003,Earthquake,2003-0630-IRN,267628,500000
Iran (Islamic Republic of),2003,Earthquake,2003-0649-IRN,725,0
Iran (Islamic Republic of),2003,Flood,2003-0232-IRN,1370,838
Iran (Islamic Republic of),2004,Earthquake,2004-0234-IRN,498,165000
Iran (Islamic Republic of),2004,Flood,2004-0626-IRN,4043,0
Iran (Islamic Republic of),2004,Storm,2004-0084-IRN,2500,240
Iran (Islamic Republic of),2005,Earthquake,2005-0016-IRN,110,0
Iran (Islamic Republic of),2005,Earthquake,2005-0092-IRN,94766,80000
Iran (Islamic Republic of),2005,Earthquake,2005-0654-IRN,100,0
Iran (Islamic Republic of),2005,Earthquake,2005-0738-IRN,21912,0
Iran (Islamic Republic of),2005,Flood,2005-0113-IRN,3000,0
Iran (Islamic Republic of),2005,Flood,2005-0414-IRN,0,0
Iran (Islamic Republic of),2005,Flood,2005-0426-IRN,1750,0
Iran (Islamic Republic of),2005,Flood,2005-0436-IRN,0,0
Iran (Islamic Republic of),2005,Storm,2005-0084-IRN,8000,0
Iran (Islamic Republic of),2006,Earthquake,2006-0123-IRN,7006,0
Iran (Islamic Republic of),2006,Earthquake,2006-0153-IRN,161418,42262
Iran (Islamic Republic of),2006,Earthquake,2006-0239-IRN,70,0
Iran (Islamic Republic of),2006,Flood,2006-0245-IRN,2800,16000
Iran (Islamic Republic of),2007,Flood,2007-0242-IRN,0,22000
Iran (Islamic Republic of),2007,Storm,2007-0164-IRN,185009,0
Iran (Islamic Republic of),2008,Earthquake,2008-0178-IRN,170,0
Iran (Islamic Republic of),2008,Earthquake,2008-0401-IRN,20545,0
Iran (Islamic Republic of),2008,Flood,2008-0380-IRN,200,0
Iran (Islamic Republic of),2008,Flood,2008-0417-IRN,1280,0
Iran (Islamic Republic of),2008,Storm,2008-0008-IRN,0,0
Iran (Islamic Republic of),2009,Earthquake,2009-0493-IRN,269,0
Iran (Islamic Republic of),2010,Earthquake,2010-0018-IRN,750,0
Iran (Islamic Republic of),2010,Earthquake,2010-0361-IRN,274,0
Iran (Islamic Republic of),2010,Earthquake,2010-0591-IRN,104,0
Iran (Islamic Republic of),2010,Earthquake,2010-0645-IRN,25,0
Iran (Islamic Republic of),2010,Earthquake,2010-0672-IRN,3600,0
Iran (Islamic Republic of),2012,Earthquake,2012-0275-IRN,61546,500000
Iran (Islamic Republic of),2012,Earthquake,2012-0502-IRN,5523,0
Iran (Islamic Republic of),2012,Earthquake,2012-0597-IRN,238,0
Iran (Islamic Republic of),2012,Flood,2012-0471-IRN,1000,0
Iran (Islamic Republic of),2013,Earthquake,2013-0098-IRN,4350,600000
Iran (Islamic Republic of),2013,Earthquake,2013-0099-IRN,27,0
Iran (Islamic Republic of),2013,Earthquake,2013-0516-IRN,1620,0
Iran (Islamic Republic of),2014,Earthquake,2014-0054-IRN,330,2000
Iran (Islamic Republic of),2014,Earthquake,2014-0287-IRN,12250,43000
Iran (Islamic Republic of),2014,Flood,2014-0171-IRN,440000,49000
Iran (Islamic Republic of),2015,Flood,2015-0088-IRN,2000,60000
Iran (Islamic Republic of),2015,Flood,2015-0127-IRN,2700,60000
Iran (Islamic Republic of),2015,Flood,2015-0258-IRN,4030,0
Iran (Islamic Republic of),2015,Flood,2015-0438-IRN,0,0
Iran (Islamic Republic of),2015,Flood,2015-0499-IRN,17700,516000
Iran (Islamic Republic of),2016,Storm,2016-0544-IRN,2000,0
Iran (Islamic Republic of),2017,Earthquake,2017-0204-IRN,2262,2000
Iran (Islamic Republic of),2017,Earthquake,2017-0446-IRN,209000,740000
Iran (Islamic Republic of),2017,Earthquake,2017-0521-IRN,120,0
Iran (Islamic Republic of),2017,Flood,2017-0096-IRN,0,353000
Iran (Islamic Republic of),2017,Flood,2017-0472-IRN,2000,35000
Iran (Islamic Republic of),2018,Earthquake,2018-0281-IRN,5042,10000
Iran (Islamic Republic of),2018,Earthquake,2018-0310-IRN,13255,0
Iran (Islamic Republic of),2018,Earthquake,2018-0426-IRN,716,10000
Iran (Islamic Republic of),2018,Flood,2018-0383-IRN,7135,166000
Iran (Islamic Republic of),2019,Earthquake,2019-0299-IRN,2100,0
Iran (Islamic Republic of),2019,Earthquake,2019-0553-IRN,23084,90000
Iran (Islamic Republic of),2019,Flood,2019-0082-IRN,20,80000
Iran (Islamic Republic of),2019,Flood,2019-0125-IRN,10001076,2500000
Iran (Islamic Republic of),2019,Flood,2019-0495-IRN,106,0
Iran (Islamic Republic of),2020,Earthquake,2020-0073-IRN,15075,0
Iran (Islamic Republic of),2020,Flood,2020-0017-IRN,196152,808000
Iran (Islamic Republic of),2020,Flood,2020-0076-IRN,24000,0
Iran (Islamic Republic of),2020,Flood,2020-0118-IRN,22,1500000
Iran (Islamic Republic of),2020,Flood,2020-0142-IRN,2501,0
Iran (Islamic Republic of),2020,Flood,2020-0519-IRN,4900,0
Iran (Islamic Republic of),2020,Flood,2020-0535-IRN,1000,50000
Iran (Islamic Republic of),2021,Drought,2021-9510-IRN,4900000,0
Iran (Islamic Republic of),2021,Earthquake,2021-0095-IRN,257724,10000
Iran (Islamic Republic of),2021,Earthquake,2021-0215-IRN,3543,0
Iran (Islamic Republic of),2021,Earthquake,2021-0738-IRN,36588,165000
Iran (Islamic Republic of),2021,Flood,2021-0259-IRN,1810,0
Iran (Islamic Republic of),2021,Storm,2021-0430-IRN,2600,0
Iran (Islamic Republic of),2021,Storm,2021-0645-IRN,122,0
Iran (Islamic Republic of),2022,Earthquake,2022-0402-IRN,22300,143000
Iran (Islamic Republic of),2022,Earthquake,2022-0634-IRN,12565,0
Iran (Islamic Republic of),2022,Flood,2022-0002-IRN,20014,0
Iran (Islamic Republic of),2022,Flood,2022-0044-IRN,18001,0
Iran (Islamic Republic of),2022,Flood,2022-0476-IRN,126775,201000
Iran (Islamic Republic of),2023,Earthquake,2023-0012-IRN,41678,50000
Iran (Islamic Republic of),2023,Earthquake,2023-0047-IRN,262404,255000
Iran (Islamic Republic of),2023,Earthquake,2023-0169-IRN,239,0
Iran (Islamic Republic of),2023,Storm,2023-0229-IRN,400,0
Iran (Islamic Republic of),2023,Storm,2023-0353-IRN,1050,0
Iran (Islamic Republic of),2023,Storm,2023-0659-IRN,2017,0
Iran (Islamic Republic of),2024,Earthquake,2024-0392-IRN,120,0
Iran (Islamic Republic of),2024,Flood,2024-0120-IRN,258387,0
Iran (Islamic Republic of),2024,Flood,2024-0233-IRN,46000,0
Iran (Islamic Republic of),2024,Flood,2024-0357-IRN,450,0
Iran (Islamic Republic of),2024,Flood,2024-0707-IRN,0,0
Jamaica,2001,Storm,2001-0615-JAM,200,55487
Jamaica,2002,Flood,2002-0325-JAM,25000,20000
Jamaica,2002,Storm,2002-0627-JAM,1500,30
Jamaica,2002,Storm,2002-0656-JAM,0,1000
Jamaica,2004,Storm,2004-0415-JAM,126,300000
Jamaica,2004,Storm,2004-0462-JAM,350000,595000
Jamaica,2005,Storm,2005-0351-JAM,8000,30000
Jamaica,2005,Storm,2005-0382-JAM,2296,1000
Jamaica,2005,Storm,2005-0585-JAM,100,3500
Jamaica,2006,Flood,2006-0656-JAM,5000,0
Jamaica,2007,Storm,2007-0360-JAM,33188,300000
Jamaica,2007,Storm,2007-0523-JAM,0,0
Jamaica,2008,Storm,2008-0338-JAM,0,0
Jamaica,2008,Storm,2008-0352-JAM,4000,66198
Jamaica,2010,Storm,2010-0501-JAM,2506,150000
Jamaica,2012,Storm,2012-0410-JAM,215850,16542
Jamaica,2014,Drought,2014-9469-JAM,91545,10000
Jamaica,2016,Storm,2016-0355-JAM,125000,0
Jamaica,2017,Storm,2017-0137-JAM,5000,0
Jamaica,2024,Storm,2024-0422-JAM,160060,1000000
Jamaica,2024,Storm,2024-0822-JAM,0,8000
Kenya,2002,Flood,2002-0265-KEN,150008,0
Kenya,2002,Flood,2002-0689-KEN,20000,0
Kenya,2002,Flood,2002-0711-KEN,2000,0
Kenya,2002,Flood,2002-0800-KEN,3000,0
Kenya,2003,Flood,2003-0204-KEN,60000,0
Kenya,2003,Flood,2003-0729-KEN,300,0
Kenya,2004,Drought,2004-9288-KEN,2300000,0
Kenya,2004,Earthquake,2004-0659-KEN,0,100000
Kenya,2004,Flood,2004-0152-KEN,2000,0
Kenya,2004,Flood,2004-0194-KEN,10000,0
Kenya,2005,Drought,2005-9719-KEN,3500000,0
Kenya,2005,Flood,2005-0215-KEN,25000,500
Kenya,2005,Flood,2005-0260-KEN,10000,0
Kenya,2005,Flood,2005-0526-KEN,1200,0
Kenya,2006,Flood,2006-0178-KEN,17300,0
Kenya,2006,Flood,2006-0234-KEN,13000,0
Kenya,2006,Flood,2006-0587-KEN,30000,0
Kenya,2006,Flood,2006-0624-KEN,723000,0
Kenya,2007,Flood,2007-0177-KEN,651,0
Kenya,2007,Flood,2007-0408-KEN,40000,0
Kenya,2007,Flood,2007-0613-KEN,2000,0
Kenya,2008,Drought,2008-9302-KEN,3800000,0
Kenya,2008,Flood,2008-0127-KEN,700,0
Kenya,2008,Flood,2008-0129-KEN,10000,0
Kenya,2008,Flood,2008-0260-KEN,8658,0
Kenya,2008,Flood,2008-0482-KEN,6000,0
Kenya,2008,Flood,2008-0483-KEN,6310,0
Kenya,2008,Flood,2008-0518-KEN,30770,0
Kenya,2009,Flood,2009-0494-KEN,44850,0
Kenya,2009,Flood,2009-0597-KEN,91350,0
Kenya,2010,Flood,2010-0094-KEN,141164,0
Kenya,2010,Flood,2010-0285-KEN,70000,0
Kenya,2011,Drought,2010-9082-KEN,4300000,0
Kenya,2011,Drought,2011-9663-KEN,3750000,0
Kenya,2011,Flood,2011-0423-KEN,4000,0
Kenya,2011,Flood,2011-0476-KEN,5000,0
Kenya,2011,Flood,2011-0504-KEN,91692,0
Kenya,2012,Flood,2012-0166-KEN,280670,100000
Kenya,2013,Flood,2013-0123-KEN,100020,36000
Kenya,2013,Flood,2013-0281-KEN,5000,0
Kenya,2013,Flood,2013-0305-KEN,10780,0
Kenya,2013,Flood,2013-0545-KEN,0,0
Kenya,2014,Drought,2014-9404-KEN,1600000,0
Kenya,2015,Flood,2015-0158-KEN,1500,0
Kenya,2015,Flood,2015-0159-KEN,3000,0
Kenya,2015,Flood,2015-0564-KEN,240799,0
Kenya,2016,Drought,2016-9452-KEN,3400000,0
Kenya,2016,Flood,2016-0089-KEN,1000,0
Kenya,2016,Flood,2016-0161-KEN,10000,0
Kenya,2017,Flood,2017-0205-KEN,25000,0
Kenya,2018,Flood,2018-0116-KEN,0,0
Kenya,2018,Flood,2018-0132-KEN,211188,350000
Kenya,2018,Flood,2018-0148-KEN,0,0
Kenya,2019,Drought,2019-9145-KEN,2600000,0
Kenya,2019,Flood,2019-0500-KEN,233339,0
Kenya,2020,Drought,2020-9609-KEN,4500000,250000
Kenya,2020,Flood,2020-0164-KEN,810655,10000
Kenya,2021,Flood,2021-0227-KEN,300000,0
Kenya,2023,Flood,2023-0187-KEN,139164,0
Kenya,2023,Flood,2023-0259-KEN,22500,0
Kenya,2023,Flood,2023-0721-KEN,695497,0
Kenya,2024,Flood,2024-0150-KEN,306708,0
Kenya,2024,Flood,2024-0210-KEN,15002,0
Kenya,2024,Flood,2024-0247-KEN,0,0
Kenya,2024,Flood,2024-0892-KEN,3970,0
Kyrgyzstan,2005,Flood,2005-0359-KGZ,2050,2660
Kyrgyzstan,2006,Earthquake,2006-0694-KGZ,12050,0
Kyrgyzstan,2006,Storm,2006-0142-KGZ,9075,0
Kyrgyzstan,2007,Flood,2007-0195-KGZ,845,200
Kyrgyzstan,2008,Earthquake,2008-0001-KGZ,3000,0
Kyrgyzstan,2008,Earthquake,2008-0454-KGZ,1197,0
Kyrgyzstan,2009,Drought,2009-9661-KGZ,2000000,0
Kyrgyzstan,2011,Earthquake,2011-0243-KGZ,0,0
