id,Country,Year,Type of event,Sum of Total affected,Sum of Total Damage
2018-0148-KEN,Kenya,2018,Flood,0,0
2019-9145-KEN,Kenya,2019,Drought,2600000,0
2019-0500-KEN,Kenya,2019,Flood,233339,0
2020-9609-KEN,Kenya,2020,Drought,4500000,250000
2020-0164-KEN,Kenya,2020,Flood,810655,10000
2021-0227-KEN,Kenya,2021,Flood,300000,0
2023-0187-KEN,Kenya,2023,Flood,139164,0
2023-0259-KEN,Kenya,2023,Flood,22500,0
2023-0721-KEN,Kenya,2023,Flood,695497,0
2024-0150-KEN,Kenya,2024,Flood,306708,0
2024-0210-KEN,Kenya,2024,Flood,15002,0
2024-0247-KEN,Kenya,2024,Flood,0,0
2024-0892-KEN,Kenya,2024,Flood,3970,0
2005-0359-KGZ,Kyrgyzstan,2005,Flood,2050,2660
2006-0694-KGZ,Kyrgyzstan,2006,Earthquake,12050,0
2006-0142-KGZ,Kyrgyzstan,2006,Cyclone,9075,0
2007-0195-KGZ,Kyrgyzstan,2007,Flood,845,200
2008-0001-KGZ,Kyrgyzstan,2008,Earthquake,3000,0
2008-0454-KGZ,Kyrgyzstan,2008,Earthquake,1197,0
2009-9661-KGZ,Kyrgyzstan,2009,Drought,2000000,0
2011-0243-KGZ,Kyrgyzstan,2011,Earthquake,0,0
2012-0416-KGZ,Kyrgyzstan,2012,Flood,11000,0
2014-0084-KGZ,Kyrgyzstan,2014,Cyclone,0,0
2015-0512-KGZ,Kyrgyzstan,2015,Earthquake,16780,12000
2017-0451-KGZ,Kyrgyzstan,2017,Earthquake,5000,0
2024-0250-KGZ,Kyrgyzstan,2024,Flood,103901,0
2024-0284-KGZ,Kyrgyzstan,2024,Flood,500,0
2024-0487-KGZ,Kyrgyzstan,2024,Flood,3000,0
2002-9707-MDG,Madagascar,2002,Drought,600000,0
2002-0004-MDG,Madagascar,2002,Cyclone,1900,181
2002-0281-MDG,Madagascar,2002,Cyclone,526200,0
2003-0037-MDG,Madagascar,2003,Flood,23370,150000
2003-0065-MDG,Madagascar,2003,Cyclone,500,0
2003-0218-MDG,Madagascar,2003,Cyclone,162086,0
2003-0602-MDG,Madagascar,2003,Cyclone,164,0
2004-0029-MDG,Madagascar,2004,Cyclone,44290,0
2004-0103-MDG,Madagascar,2004,Cyclone,988139,250000
2005-9637-MDG,Madagascar,2005,Drought,14000,0
2005-0097-MDG,Madagascar,2005,Flood,58717,0
2005-0165-MDG,Madagascar,2005,Flood,900,0
2005-0048-MDG,Madagascar,2005,Cyclone,7985,0
2006-0089-MDG,Madagascar,2006,Cyclone,6212,0
2006-0687-MDG,Madagascar,2006,Cyclone,304,0
2007-0069-MDG,Madagascar,2007,Flood,33000,0
2007-0032-MDG,Madagascar,2007,Cyclone,7313,0
2007-0095-MDG,Madagascar,2007,Cyclone,215198,240000
2008-9644-MDG,Madagascar,2008,Drought,720000,0
2008-0043-MDG,Madagascar,2008,Cyclone,8613,0
2008-0070-MDG,Madagascar,2008,Cyclone,524153,60000
2008-0111-MDG,Madagascar,2008,Cyclone,400,0
2009-0047-MDG,Madagascar,2009,Cyclone,62505,0
2009-0123-MDG,Madagascar,2009,Cyclone,3376,0
2009-0137-MDG,Madagascar,2009,Cyclone,64918,5000
2010-0104-MDG,Madagascar,2010,Cyclone,192132,0
2011-0057-MDG,Madagascar,2011,Cyclone,115215,0
2012-0005-MDG,Madagascar,2012,Cyclone,300,0
2012-0043-MDG,Madagascar,2012,Cyclone,250284,100000
2012-0056-MDG,Madagascar,2012,Cyclone,85015,0
2013-0026-MDG,Madagascar,2013,Cyclone,4598,0
2013-0032-MDG,Madagascar,2013,Cyclone,40281,25000
2014-9533-MDG,Madagascar,2014,Drought,20000,0
2014-0092-MDG,Madagascar,2014,Cyclone,1736,0
2015-0057-MDG,Madagascar,2015,Flood,24000,0
2015-0016-MDG,Madagascar,2015,Cyclone,174007,36000
2015-0074-MDG,Madagascar,2015,Cyclone,36880,10000
2016-9020-MDG,Madagascar,2016,Drought,1140000,0
2017-9468-MDG,Madagascar,2017,Drought,1260000,0
2017-0075-MDG,Madagascar,2017,Cyclone,434253,20000
2018-0008-MDG,Madagascar,2018,Cyclone,161318,0
2018-0086-MDG,Madagascar,2018,Cyclone,50872,0
2019-0020-MDG,Madagascar,2019,Flood,0,0
2019-0110-MDG,Madagascar,2019,Cyclone,1100,0
2019-0601-MDG,Madagascar,2019,Cyclone,20293,25000
2020-9424-MDG,Madagascar,2020,Drought,1680000,0
2020-0016-MDG,Madagascar,2020,Flood,106846,0
2020-0103-MDG,Madagascar,2020,Cyclone,3200,0
2021-0090-MDG,Madagascar,2021,Flood,1400,0
2021-0036-MDG,Madagascar,2021,Cyclone,1000,0
2022-0032-MDG,Madagascar,2022,Flood,62114,0
2022-0052-MDG,Madagascar,2022,Cyclone,131555,0
2022-0061-MDG,Madagascar,2022,Cyclone,112115,0
2022-0099-MDG,Madagascar,2022,Cyclone,9900,0
2022-0101-MDG,Madagascar,2022,Cyclone,169000,16000
2022-0137-MDG,Madagascar,2022,Cyclone,900,0
2022-0239-MDG,Madagascar,2022,Cyclone,4800,0
2023-0020-MDG,Madagascar,2023,Cyclone,90870,20000
2023-0095-MDG,Madagascar,2023,Cyclone,299000,0
2024-0002-MDG,Madagascar,2024,Cyclone,25837,0
2024-0172-MDG,Madagascar,2024,Cyclone,89469,50000
2024-0910-MDG,Madagascar,2024,Cyclone,135838,0
2001-0559-MEX,Mexico,2001,Flood,0,0
2001-0488-MEX,Mexico,2001,Cyclone,100,0
2001-0562-MEX,Mexico,2001,Cyclone,3800,400000
2001-0570-MEX,Mexico,2001,Cyclone,0,1000
2001-0735-MEX,Mexico,2001,Cyclone,2500,0
2002-9292-MEX,Mexico,2002,Drought,0,210000
2002-0510-MEX,Mexico,2002,Flood,7000,0
2002-0638-MEX,Mexico,2002,Flood,0,0
2002-0609-MEX,Mexico,2002,Cyclone,500030,640000
2002-0647-MEX,Mexico,2002,Cyclone,500,0
2002-0669-MEX,Mexico,2002,Cyclone,9000,200000
2003-0039-MEX,Mexico,2003,Earthquake,178603,116300
2003-0482-MEX,Mexico,2003,Flood,50000,0
2003-0710-MEX,Mexico,2003,Flood,800,0
2003-0712-MEX,Mexico,2003,Flood,3050,0
2003-0474-MEX,Mexico,2003,Cyclone,6000,100000
2003-0688-MEX,Mexico,2003,Cyclone,3000,0
2004-0141-MEX,Mexico,2004,Flood,3740,0
2004-0259-MEX,Mexico,2004,Flood,350,3600
2005-0283-MEX,Mexico,2005,Flood,1000,0
2005-0470-MEX,Mexico,2005,Flood,10000,0
2005-0601-MEX,Mexico,2005,Flood,3000,0
2005-0382-MEX,Mexico,2005,Cyclone,0,400000
2005-0524-MEX,Mexico,2005,Cyclone,15000,10000
2005-0567-MEX,Mexico,2005,Cyclone,1954571,2500000
2005-0585-MEX,Mexico,2005,Cyclone,1000000,5000000
2006-0413-MEX,Mexico,2006,Flood,0,0
2006-0483-MEX,Mexico,2006,Cyclone,10000,0
2006-0505-MEX,Mexico,2006,Cyclone,240700,2700
2006-0604-MEX,Mexico,2006,Cyclone,20000,0
2007-0435-MEX,Mexico,2007,Flood,55000,0
2007-0521-MEX,Mexico,2007,Flood,1600000,3000000
2007-0360-MEX,Mexico,2007,Cyclone,140000,600000
2007-0439-MEX,Mexico,2007,Cyclone,30000,0
2007-0464-MEX,Mexico,2007,Cyclone,33000,0
2007-0671-MEX,Mexico,2007,Cyclone,0,0
2008-0288-MEX,Mexico,2008,Flood,20000,0
2008-0304-MEX,Mexico,2008,Cyclone,500000,75000
2009-0367-MEX,Mexico,2009,Flood,1500,0
2009-0377-MEX,Mexico,2009,Flood,18000,0
2009-0515-MEX,Mexico,2009,Flood,107670,0
2009-0561-MEX,Mexico,2009,Flood,13014,0
2009-0614-MEX,Mexico,2009,Flood,0,0
2009-0384-MEX,Mexico,2009,Cyclone,72000,40000
2009-0477-MEX,Mexico,2009,Cyclone,40000,0
2010-0158-MEX,Mexico,2010,Earthquake,25232,1150000
2010-0058-MEX,Mexico,2010,Flood,20000,16000
2010-0467-MEX,Mexico,2010,Flood,1000000,0
2010-0260-MEX,Mexico,2010,Cyclone,170000,2000000
2010-0426-MEX,Mexico,2010,Cyclone,154000,0
2010-0494-MEX,Mexico,2010,Cyclone,230000,3900000
2010-0503-MEX,Mexico,2010,Cyclone,1075,0
2011-9363-MEX,Mexico,2011,Drought,2500000,0
2011-0512-MEX,Mexico,2011,Earthquake,152,0
2011-0392-MEX,Mexico,2011,Flood,250000,0
2011-0589-MEX,Mexico,2011,Flood,190000,0
2011-0633-MEX,Mexico,2011,Flood,40000,0
2011-0228-MEX,Mexico,2011,Cyclone,450,0
2011-0241-MEX,Mexico,2011,Cyclone,300000,70000
2011-0267-MEX,Mexico,2011,Cyclone,200000,0
2011-0385-MEX,Mexico,2011,Cyclone,50000,27700
2011-0460-MEX,Mexico,2011,Cyclone,0,0
2012-0124-MEX,Mexico,2012,Earthquake,49011,320000
2012-0276-MEX,Mexico,2012,Cyclone,0,300000
2012-0401-MEX,Mexico,2012,Cyclone,87000,555000
2013-0348-MEX,Mexico,2013,Flood,0,0
2013-0188-MEX,Mexico,2013,Cyclone,12000,0
2013-0335-MEX,Mexico,2013,Cyclone,5000,2000
2013-0358-MEX,Mexico,2013,Cyclone,105000,4200000
2013-0406-MEX,Mexico,2013,Cyclone,50000,1500000
2014-0127-MEX,Mexico,2014,Earthquake,381,0
2014-0234-MEX,Mexico,2014,Earthquake,27000,0
2014-0183-MEX,Mexico,2014,Cyclone,0,0
2014-0325-MEX,Mexico,2014,Cyclone,30000,14000
2014-0333-MEX,Mexico,2014,Cyclone,75135,2500000
2014-0385-MEX,Mexico,2014,Cyclone,1500,500
2014-0386-MEX,Mexico,2014,Cyclone,7500,25000
2014-0417-MEX,Mexico,2014,Cyclone,30000,2000
2015-0382-MEX,Mexico,2015,Flood,3000,0
2015-0121-MEX,Mexico,2015,Cyclone,1471,2000
2015-0187-MEX,Mexico,2015,Cyclone,2320,0
2015-0470-MEX,Mexico,2015,Cyclone,15000,823000
2016-0325-MEX,Mexico,2016,Flood,6000,0
2016-0332-MEX,Mexico,2016,Flood,6000,0
2016-0333-MEX,Mexico,2016,Flood,3000,25000
2016-0424-MEX,Mexico,2016,Flood,35000,0
2016-0532-MEX,Mexico,2016,Flood,3000,0
2016-0284-MEX,Mexico,2016,Cyclone,11000,0
2016-0319-MEX,Mexico,2016,Cyclone,10500,50000
2017-0382-MEX,Mexico,2017,Earthquake,1200250,2300000
2017-0387-MEX,Mexico,2017,Earthquake,256000,6000000
2017-0498-MEX,Mexico,2017,Flood,800,0
2017-0168-MEX,Mexico,2017,Cyclone,600,0
2017-0334-MEX,Mexico,2017,Cyclone,300,2000
2017-0376-MEX,Mexico,2017,Cyclone,1000,0
2017-0392-MEX,Mexico,2017,Cyclone,1110,0
2018-0315-MEX,Mexico,2018,Earthquake,3004,0
2018-0367-MEX,Mexico,2018,Flood,120,0
2018-0406-MEX,Mexico,2018,Cyclone,10000,536800
2018-0421-MEX,Mexico,2018,Cyclone,0,7005
2019-0225-MEX,Mexico,2019,Flood,3000,0
2019-0297-MEX,Mexico,2019,Flood,142,0
2019-0596-MEX,Mexico,2019,Flood,500,0
2019-0418-MEX,Mexico,2019,Cyclone,200,0
2019-0450-MEX,Mexico,2019,Cyclone,1000,0
2019-0519-MEX,Mexico,2019,Cyclone,0,383000
2020-0281-MEX,Mexico,2020,Earthquake,24393,75000
2020-0353-MEX,Mexico,2020,Flood,5100,0
2020-0506-MEX,Mexico,2020,Flood,90000,0
2020-0219-MEX,Mexico,2020,Cyclone,606,0
2020-0316-MEX,Mexico,2020,Cyclone,0,135000
2020-0416-MEX,Mexico,2020,Cyclone,3500,100000
2020-0474-MEX,Mexico,2020,Cyclone,0,0
2020-0483-MEX,Mexico,2020,Cyclone,0,100000
2021-0602-MEX,Mexico,2021,Earthquake,21951,200000
2021-0600-MEX,Mexico,2021,Flood,1000,50000
2021-0607-MEX,Mexico,2021,Flood,1020,0
2021-0647-MEX,Mexico,2021,Flood,10500,10000
2021-0122-MEX,Mexico,2021,Cyclone,0,100000
2021-0325-MEX,Mexico,2021,Cyclone,600,50000
2021-0359-MEX,Mexico,2021,Cyclone,621,50000
2021-0528-MEX,Mexico,2021,Cyclone,0,500000
2021-0552-MEX,Mexico,2021,Cyclone,1503,100000
